order_id,return_reason,return_date
99497,Not Needed,2025-06-21
69516,Wrong Item,2025-06-10
93463,Not Needed,2025-11-27
42830,Late Delivery,2025-10-13
11139,Damaged,2025-08-29
14522,Damaged,2025-10-20
12745,Wrong Item,2025-09-05
77630,Late Delivery,2025-06-06
5977,Damaged,2025-10-10
19914,Late Delivery,2025-06-11
28363,Not Needed,2025-11-22
29342,Late Delivery,2025-07-18
61287,Damaged,2025-02-04
63545,Not Needed,2025-09-09
67821,Not Needed,2025-06-29
31151,Damaged,2025-08-01
19815,Wrong Item,2025-02-10
99687,Damaged,2025-02-28
92798,Late Delivery,2025-11-02
69745,Late Delivery,2025-03-24
26855,Late Delivery,2025-02-07
30059,Wrong Item,2025-02-16
45396,Wrong Item,2025-09-21
3592,Late Delivery,2025-08-07
64912,Late Delivery,2025-05-10
20833,Late Delivery,2025-07-02
35558,Late Delivery,2025-05-03
76178,Late Delivery,2025-05-28
8838,Not Needed,2025-09-10
48148,Late Delivery,2025-09-09
27306,Late Delivery,2025-09-01
46727,Not Needed,2025-07-19
49007,Wrong Item,2025-06-10
8309,Not Needed,2025-05-04
65167,Not Needed,2025-12-03
97300,Damaged,2025-12-15
26199,Damaged,2025-05-30
70648,Late Delivery,2025-04-01
25763,Not Needed,2025-10-16
44232,Wrong Item,2025-04-09
38310,Damaged,2025-08-29
13476,Late Delivery,2025-11-14
35915,Not Needed,2025-11-14
83983,Wrong Item,2025-03-30
13645,Not Needed,2025-02-17
6990,Wrong Item,2025-10-03
17595,Damaged,2025-12-18
21960,Not Needed,2025-03-13
86158,Wrong Item,2025-11-03
9807,Late Delivery,2025-08-25
10440,Not Needed,2025-03-23
89297,Wrong Item,2025-12-25
20105,Wrong Item,2025-11-18
50191,Not Needed,2025-09-21
91369,Not Needed,2025-01-03
97437,Damaged,2025-01-07
55121,Damaged,2025-03-24
49206,Late Delivery,2025-07-31
5819,Damaged,2025-12-20
95386,Wrong Item,2025-03-14
72876,Not Needed,2025-06-20
41343,Wrong Item,2025-10-15
1563,Late Delivery,2025-06-20
78455,Not Needed,2025-08-12
49292,Not Needed,2025-09-28
35817,Late Delivery,2025-10-10
14289,Wrong Item,2025-03-17
2415,Not Needed,2025-05-09
29730,Not Needed,2025-04-04
72971,Late Delivery,2025-02-10
69415,Damaged,2025-07-22
48534,Damaged,2025-04-01
40657,Late Delivery,2025-12-16
14483,Damaged,2025-12-09
37186,Wrong Item,2025-10-25
97000,Not Needed,2025-10-06
17384,Wrong Item,2025-08-23
28629,Wrong Item,2025-12-01
40237,Not Needed,2025-04-12
71086,Not Needed,2025-09-14
99017,Damaged,2025-09-02
12630,Late Delivery,2025-04-26
23807,Late Delivery,2025-09-11
98279,Damaged,2025-04-12
47667,Damaged,2025-06-16
46681,Damaged,2025-11-25
6753,Late Delivery,2025-05-16
59677,Not Needed,2025-07-09
6917,Wrong Item,2025-09-10
19037,Wrong Item,2025-08-11
18517,Not Needed,2025-03-06
73706,Not Needed,2025-02-27
59500,Damaged,2025-06-22
59700,Not Needed,2025-12-27
33866,Not Needed,2025-03-23
95430,Wrong Item,2025-08-02
74393,Damaged,2025-12-05
17287,Damaged,2025-11-16
1843,Wrong Item,2025-06-09
11400,Late Delivery,2025-12-05
61243,Damaged,2025-11-14
93499,Late Delivery,2025-09-13
90557,Damaged,2025-03-04
28520,Late Delivery,2025-09-28
10358,Late Delivery,2025-09-24
69205,Not Needed,2025-08-25
99649,Wrong Item,2025-03-15
61817,Not Needed,2025-07-17
43049,Not Needed,2025-06-19
10349,Wrong Item,2025-07-11
56451,Late Delivery,2025-10-16
65818,Not Needed,2025-09-27
63649,Not Needed,2025-12-08
48177,Late Delivery,2025-01-06
18057,Not Needed,2025-12-05
58491,Wrong Item,2025-12-10
54016,Wrong Item,2025-11-25
74834,Not Needed,2025-06-05
87608,Late Delivery,2025-11-20
26766,Late Delivery,2025-09-27
32437,Late Delivery,2025-07-08
29396,Wrong Item,2025-05-19
559,Wrong Item,2025-07-14
75874,Wrong Item,2025-06-21
20560,Late Delivery,2025-11-28
97623,Damaged,2025-02-24
52949,Late Delivery,2025-07-07
11975,Damaged,2025-04-29
19966,Late Delivery,2025-06-17
64180,Damaged,2025-05-25
20155,Not Needed,2025-06-12
89299,Late Delivery,2025-06-27
90846,Not Needed,2025-03-27
90921,Not Needed,2025-07-01
90474,Late Delivery,2025-09-03
82528,Late Delivery,2025-07-05
47392,Not Needed,2025-11-30
29531,Late Delivery,2025-04-23
96904,Late Delivery,2025-10-29
96906,Damaged,2025-09-11
29348,Damaged,2025-12-18
92250,Wrong Item,2025-04-19
44963,Not Needed,2025-03-04
69397,Wrong Item,2025-07-18
34945,Not Needed,2025-02-04
16707,Damaged,2025-05-29
81194,Late Delivery,2025-07-22
40243,Not Needed,2025-09-07
72158,Wrong Item,2025-07-18
21620,Not Needed,2025-12-04
60232,Late Delivery,2025-02-10
27369,Damaged,2025-07-16
18670,Not Needed,2025-12-03
13294,Wrong Item,2025-11-24
72139,Late Delivery,2025-04-21
96731,Not Needed,2025-07-16
11003,Damaged,2025-04-09
82980,Damaged,2025-11-27
53577,Not Needed,2025-11-22
18736,Damaged,2025-09-30
751,Wrong Item,2025-06-28
29866,Not Needed,2025-03-17
63164,Late Delivery,2025-02-05
80415,Wrong Item,2025-11-28
55509,Late Delivery,2025-11-29
77484,Not Needed,2025-10-07
29289,Not Needed,2025-05-27
36840,Late Delivery,2025-06-23
99855,Not Needed,2025-04-09
13838,Wrong Item,2025-06-22
42407,Late Delivery,2025-02-11
35463,Wrong Item,2025-04-20
982,Late Delivery,2025-06-21
53704,Not Needed,2025-08-17
48035,Wrong Item,2025-08-22
62984,Not Needed,2025-12-11
27249,Late Delivery,2025-06-30
11145,Damaged,2025-09-06
63201,Damaged,2025-10-14
95092,Wrong Item,2025-09-30
84681,Not Needed,2025-09-03
88470,Late Delivery,2025-02-12
63863,Not Needed,2025-12-11
75608,Not Needed,2025-04-09
82124,Wrong Item,2025-07-03
98057,Damaged,2025-09-24
40483,Late Delivery,2025-07-25
24955,Not Needed,2025-08-25
89891,Wrong Item,2025-12-31
73508,Not Needed,2025-09-13
62285,Damaged,2025-10-12
73646,Damaged,2025-06-12
54424,Wrong Item,2025-11-26
83173,Not Needed,2025-09-11
98051,Wrong Item,2025-05-12
64313,Wrong Item,2025-04-15
40118,Wrong Item,2025-02-03
42356,Damaged,2025-07-22
30551,Late Delivery,2025-04-14
56095,Damaged,2025-05-13
80156,Late Delivery,2025-08-30
70612,Not Needed,2025-10-23
98303,Not Needed,2025-07-13
48218,Damaged,2025-07-22
10552,Damaged,2025-02-17
27121,Damaged,2025-10-14
86010,Late Delivery,2025-05-18
81207,Damaged,2025-01-04
43024,Not Needed,2025-08-23
54824,Wrong Item,2025-08-16
5638,Damaged,2025-01-11
40089,Damaged,2025-12-06
51964,Not Needed,2025-01-28
25425,Not Needed,2025-04-27
89116,Wrong Item,2025-10-03
70120,Wrong Item,2025-03-23
59190,Late Delivery,2025-02-10
74094,Wrong Item,2025-07-06
90064,Late Delivery,2025-02-22
54146,Wrong Item,2025-01-24
63892,Wrong Item,2025-03-29
18802,Not Needed,2025-05-26
73737,Damaged,2025-08-31
73549,Not Needed,2025-04-29
980,Late Delivery,2025-10-05
93078,Late Delivery,2025-08-11
19139,Late Delivery,2025-05-24
71573,Not Needed,2025-04-06
59354,Damaged,2025-03-09
36320,Damaged,2025-07-24
34830,Wrong Item,2025-02-07
78066,Damaged,2025-04-22
83364,Late Delivery,2025-02-09
38354,Late Delivery,2025-02-12
63922,Late Delivery,2025-12-27
17059,Wrong Item,2025-01-25
45903,Late Delivery,2025-02-19
86933,Damaged,2025-03-19
99920,Not Needed,2025-07-10
19989,Damaged,2025-10-19
13521,Damaged,2025-08-01
29701,Not Needed,2025-10-03
1495,Late Delivery,2025-09-08
85291,Wrong Item,2025-01-02
89495,Damaged,2025-02-14
72011,Not Needed,2025-10-03
11876,Damaged,2025-12-07
82238,Not Needed,2025-01-04
51875,Not Needed,2025-10-18
34150,Damaged,2025-11-23
60396,Wrong Item,2025-01-02
75990,Damaged,2025-11-27
94834,Late Delivery,2025-12-08
53859,Wrong Item,2025-01-11
41880,Wrong Item,2025-11-22
96431,Late Delivery,2025-08-05
242,Wrong Item,2025-04-07
15629,Wrong Item,2025-12-02
99105,Wrong Item,2025-04-05
15324,Damaged,2025-03-25
623,Wrong Item,2025-01-11
8349,Late Delivery,2025-12-30
51049,Not Needed,2025-06-02
58894,Damaged,2025-09-22
90941,Late Delivery,2025-10-09
26764,Damaged,2025-04-19
95726,Late Delivery,2025-07-09
25171,Late Delivery,2025-06-22
60603,Not Needed,2025-04-26
34,Not Needed,2025-03-26
28360,Wrong Item,2025-01-12
37911,Wrong Item,2025-05-03
29385,Not Needed,2025-11-19
7196,Wrong Item,2025-02-23
51796,Not Needed,2025-04-04
4244,Late Delivery,2025-10-15
9938,Wrong Item,2025-01-10
57284,Not Needed,2025-10-06
7588,Wrong Item,2025-11-14
62997,Damaged,2025-07-21
13397,Not Needed,2025-05-06
72562,Damaged,2025-06-14
25959,Late Delivery,2025-09-21
34768,Late Delivery,2025-07-19
60546,Damaged,2025-01-22
89094,Not Needed,2025-03-06
40757,Not Needed,2025-10-07
13931,Damaged,2025-12-04
12953,Late Delivery,2025-08-02
97175,Not Needed,2025-01-20
73267,Wrong Item,2025-01-21
59206,Late Delivery,2025-01-09
35626,Damaged,2025-05-24
12468,Late Delivery,2025-09-27
40072,Late Delivery,2025-05-20
11906,Wrong Item,2025-11-28
64172,Wrong Item,2025-04-27
14594,Damaged,2025-03-12
42239,Late Delivery,2025-08-29
34183,Damaged,2025-05-05
29139,Damaged,2025-12-06
5432,Damaged,2025-05-17
19971,Late Delivery,2025-11-27
88788,Wrong Item,2025-04-30
38999,Wrong Item,2025-11-24
44385,Not Needed,2025-05-12
59401,Wrong Item,2025-05-26
57529,Wrong Item,2025-03-18
10328,Late Delivery,2025-10-17
22909,Wrong Item,2025-06-16
73292,Late Delivery,2025-12-22
93514,Wrong Item,2025-08-18
59978,Not Needed,2025-06-26
11308,Not Needed,2025-06-21
62319,Not Needed,2025-12-01
60397,Wrong Item,2025-10-20
44314,Damaged,2025-01-18
52064,Wrong Item,2025-10-17
90212,Late Delivery,2025-06-22
54129,Late Delivery,2025-06-06
96741,Wrong Item,2025-08-31
17543,Damaged,2025-02-01
46243,Not Needed,2025-06-30
16635,Late Delivery,2025-07-15
24779,Not Needed,2025-10-29
55924,Not Needed,2025-07-17
56167,Late Delivery,2025-02-21
3419,Wrong Item,2025-10-15
65,Late Delivery,2025-07-05
984,Not Needed,2025-11-24
67957,Damaged,2025-12-05
50104,Wrong Item,2025-08-27
56865,Late Delivery,2025-05-07
74025,Not Needed,2025-06-23
79175,Wrong Item,2025-12-30
59150,Damaged,2025-09-11
744,Wrong Item,2025-02-14
81185,Wrong Item,2025-09-26
9541,Wrong Item,2025-11-10
31353,Damaged,2025-11-19
38666,Damaged,2025-04-16
19365,Late Delivery,2025-11-08
21124,Late Delivery,2025-10-22
4701,Wrong Item,2025-10-12
95899,Wrong Item,2025-05-24
46679,Late Delivery,2025-12-05
96877,Damaged,2025-05-15
75527,Late Delivery,2025-04-02
15246,Wrong Item,2025-01-13
31949,Late Delivery,2025-08-19
75733,Damaged,2025-08-20
21157,Not Needed,2025-05-04
32972,Late Delivery,2025-06-11
89959,Late Delivery,2025-04-04
14548,Damaged,2025-04-16
10681,Damaged,2025-03-09
27340,Not Needed,2025-07-30
77725,Late Delivery,2025-09-08
30450,Damaged,2025-05-26
86490,Not Needed,2025-05-08
12366,Late Delivery,2025-12-15
842,Wrong Item,2025-01-11
74175,Not Needed,2025-02-03
91243,Not Needed,2025-07-05
74920,Late Delivery,2025-02-04
99728,Damaged,2025-09-23
90230,Not Needed,2025-04-14
49791,Late Delivery,2025-06-09
56497,Damaged,2025-10-09
95403,Damaged,2025-02-04
4931,Wrong Item,2025-04-28
10865,Wrong Item,2025-02-15
82835,Not Needed,2025-08-01
21637,Wrong Item,2025-10-25
35617,Not Needed,2025-05-07
19040,Late Delivery,2025-03-21
91385,Damaged,2025-04-30
82091,Damaged,2025-11-10
68450,Wrong Item,2025-07-13
34217,Not Needed,2025-09-19
89112,Wrong Item,2025-07-15
10024,Wrong Item,2025-10-01
44595,Damaged,2025-01-26
57480,Damaged,2025-08-13
62091,Damaged,2025-12-05
66867,Wrong Item,2025-11-19
90101,Late Delivery,2025-01-05
55573,Not Needed,2025-02-11
3676,Late Delivery,2025-10-08
45744,Damaged,2025-01-18
95587,Late Delivery,2025-08-04
33500,Late Delivery,2025-02-25
76113,Not Needed,2025-06-30
79566,Late Delivery,2025-07-21
91516,Late Delivery,2025-12-02
7525,Wrong Item,2025-06-21
45537,Damaged,2025-02-21
26665,Wrong Item,2025-04-06
7651,Late Delivery,2025-01-26
3584,Damaged,2025-01-05
7253,Wrong Item,2025-03-11
85665,Wrong Item,2025-09-08
75902,Late Delivery,2025-11-29
44346,Damaged,2025-10-09
77838,Late Delivery,2025-02-27
67088,Late Delivery,2025-07-11
3862,Not Needed,2025-05-17
54460,Not Needed,2025-08-11
90108,Late Delivery,2025-09-13
17393,Late Delivery,2025-07-05
4618,Damaged,2025-01-25
53513,Damaged,2025-01-11
79132,Wrong Item,2025-09-14
351,Damaged,2025-05-17
11249,Damaged,2025-12-20
41367,Late Delivery,2025-07-26
17324,Not Needed,2025-06-25
83420,Late Delivery,2025-09-27
56582,Not Needed,2025-12-09
63972,Not Needed,2025-10-15
22684,Damaged,2025-08-06
276,Late Delivery,2025-06-05
77041,Wrong Item,2025-02-01
55371,Late Delivery,2025-10-15
5813,Wrong Item,2025-07-22
1438,Not Needed,2025-06-28
38732,Damaged,2025-04-19
5864,Not Needed,2025-10-20
24415,Damaged,2025-02-20
33725,Wrong Item,2025-04-15
90311,Not Needed,2025-07-26
67079,Damaged,2025-03-21
35776,Wrong Item,2025-06-11
87758,Not Needed,2025-10-27
5371,Damaged,2025-12-31
21763,Damaged,2025-10-29
69552,Wrong Item,2025-04-09
62919,Late Delivery,2025-03-10
30490,Wrong Item,2025-04-24
92220,Wrong Item,2025-06-04
97628,Not Needed,2025-05-31
53954,Damaged,2025-02-25
56625,Damaged,2025-01-20
80478,Wrong Item,2025-11-05
18417,Not Needed,2025-10-06
73058,Late Delivery,2025-07-01
94186,Not Needed,2025-12-29
76919,Late Delivery,2025-05-30
8175,Not Needed,2025-02-20
39104,Late Delivery,2025-04-25
81775,Late Delivery,2025-02-13
17913,Wrong Item,2025-12-27
13000,Late Delivery,2025-12-20
2192,Damaged,2025-07-02
38211,Not Needed,2025-01-28
94980,Wrong Item,2025-09-18
12645,Damaged,2025-06-18
98852,Wrong Item,2025-10-04
46495,Late Delivery,2025-11-24
93142,Not Needed,2025-01-21
49088,Damaged,2025-12-15
93290,Late Delivery,2025-11-20
69865,Not Needed,2025-02-13
8204,Wrong Item,2025-06-04
76357,Damaged,2025-11-18
70138,Not Needed,2025-12-23
17598,Wrong Item,2025-02-14
63862,Late Delivery,2025-03-19
58316,Not Needed,2025-12-13
43468,Late Delivery,2025-06-02
969,Damaged,2025-11-06
50740,Damaged,2025-08-09
42164,Not Needed,2025-04-30
48898,Wrong Item,2025-04-10
12600,Late Delivery,2025-12-17
88079,Not Needed,2025-05-21
67287,Wrong Item,2025-07-02
75278,Wrong Item,2025-04-02
82047,Damaged,2025-09-08
95961,Wrong Item,2025-05-13
35831,Wrong Item,2025-02-26
65919,Wrong Item,2025-04-21
86103,Wrong Item,2025-03-23
84757,Damaged,2025-05-21
52580,Wrong Item,2025-03-12
7127,Damaged,2025-05-17
71599,Wrong Item,2025-08-21
2389,Damaged,2025-02-16
59848,Damaged,2025-07-13
42487,Damaged,2025-10-13
21560,Not Needed,2025-07-10
58907,Damaged,2025-08-23
23743,Late Delivery,2025-03-09
51152,Wrong Item,2025-09-03
95946,Damaged,2025-08-27
5160,Not Needed,2025-03-15
87081,Wrong Item,2025-03-12
16371,Late Delivery,2025-10-25
51281,Damaged,2025-02-23
82559,Wrong Item,2025-07-07
9431,Late Delivery,2025-12-12
93550,Not Needed,2025-03-05
25554,Damaged,2025-02-17
85924,Damaged,2025-04-22
83801,Late Delivery,2025-04-01
69040,Damaged,2025-08-06
7570,Wrong Item,2025-07-17
42800,Late Delivery,2025-02-10
21343,Not Needed,2025-12-28
59111,Late Delivery,2025-04-10
32196,Late Delivery,2025-08-18
36454,Late Delivery,2025-02-02
68786,Late Delivery,2025-04-22
67260,Wrong Item,2025-10-19
55007,Wrong Item,2025-12-24
65335,Late Delivery,2025-06-25
79973,Damaged,2025-08-07
43034,Damaged,2025-08-20
4141,Not Needed,2025-09-08
31240,Wrong Item,2025-09-01
66869,Damaged,2025-07-14
94174,Late Delivery,2025-11-18
14198,Damaged,2025-10-26
74483,Wrong Item,2025-01-31
14480,Not Needed,2025-08-02
12554,Wrong Item,2025-12-07
29358,Damaged,2025-01-09
25302,Late Delivery,2025-05-01
35713,Damaged,2025-10-25
53488,Damaged,2025-12-03
56544,Wrong Item,2025-05-25
21855,Damaged,2025-01-23
53606,Damaged,2025-01-06
51626,Late Delivery,2025-07-21
70897,Late Delivery,2025-06-10
91771,Not Needed,2025-05-11
56720,Wrong Item,2025-07-08
58343,Wrong Item,2025-10-21
86651,Not Needed,2025-06-29
49080,Damaged,2025-08-02
72904,Wrong Item,2025-04-06
29132,Wrong Item,2025-04-23
46967,Not Needed,2025-03-22
8431,Not Needed,2025-01-26
1006,Damaged,2025-11-27
76499,Damaged,2025-08-29
95395,Not Needed,2025-10-31
93847,Not Needed,2025-01-19
62619,Damaged,2025-09-23
43072,Not Needed,2025-01-24
91324,Late Delivery,2025-10-08
44520,Not Needed,2025-12-12
5737,Not Needed,2025-07-02
80632,Wrong Item,2025-01-31
15342,Late Delivery,2025-01-02
92474,Damaged,2025-07-08
14043,Wrong Item,2025-05-09
47436,Damaged,2025-05-07
51524,Damaged,2025-09-19
80279,Damaged,2025-11-29
32173,Damaged,2025-06-17
90397,Damaged,2025-10-05
96550,Late Delivery,2025-04-01
52565,Damaged,2025-03-26
3145,Not Needed,2025-12-08
59099,Wrong Item,2025-05-26
83713,Not Needed,2025-01-11
26928,Wrong Item,2025-11-02
25254,Damaged,2025-08-09
19,Damaged,2025-10-28
78000,Damaged,2025-10-26
56542,Damaged,2025-08-08
44701,Wrong Item,2025-04-29
93819,Damaged,2025-07-06
7016,Late Delivery,2025-08-05
38038,Damaged,2025-09-08
29961,Not Needed,2025-06-12
34055,Damaged,2025-08-14
25913,Wrong Item,2025-06-11
53073,Damaged,2025-03-30
9774,Wrong Item,2025-12-29
73976,Not Needed,2025-05-04
53900,Wrong Item,2025-03-14
89315,Wrong Item,2025-04-06
19320,Late Delivery,2025-11-29
15570,Not Needed,2025-02-06
69727,Wrong Item,2025-01-27
271,Wrong Item,2025-11-26
51069,Wrong Item,2025-04-25
70440,Damaged,2025-01-28
62139,Wrong Item,2025-01-08
75982,Damaged,2025-05-21
130,Damaged,2025-10-08
43899,Damaged,2025-12-29
27661,Not Needed,2025-05-07
77951,Damaged,2025-06-06
72621,Wrong Item,2025-07-23
35037,Not Needed,2025-09-27
85167,Damaged,2025-06-01
73903,Damaged,2025-03-19
52785,Not Needed,2025-12-02
22216,Damaged,2025-11-30
95917,Not Needed,2025-12-30
852,Wrong Item,2025-08-13
89652,Late Delivery,2025-12-18
60178,Wrong Item,2025-11-19
27462,Wrong Item,2025-08-15
23336,Late Delivery,2025-07-14
40229,Damaged,2025-02-16
92634,Not Needed,2025-12-30
48982,Late Delivery,2025-01-01
32672,Late Delivery,2025-10-14
28279,Wrong Item,2025-10-19
61129,Not Needed,2025-06-23
26172,Wrong Item,2025-11-24
12074,Damaged,2025-02-24
9480,Not Needed,2025-08-24
36476,Damaged,2025-12-01
7521,Late Delivery,2025-07-15
98759,Not Needed,2025-06-21
4281,Not Needed,2025-09-29
48784,Late Delivery,2025-09-05
8573,Damaged,2025-01-04
23668,Wrong Item,2025-12-28
42511,Wrong Item,2025-05-01
55896,Wrong Item,2025-11-22
76341,Not Needed,2025-12-18
87033,Damaged,2025-02-05
47108,Not Needed,2025-09-12
83218,Damaged,2025-07-11
6955,Wrong Item,2025-12-16
61491,Not Needed,2025-07-07
7549,Damaged,2025-06-09
11665,Wrong Item,2025-04-03
38606,Late Delivery,2025-06-14
35281,Not Needed,2025-01-29
43876,Not Needed,2025-07-07
38180,Late Delivery,2025-09-26
25918,Late Delivery,2025-04-10
93883,Late Delivery,2025-10-07
33167,Late Delivery,2025-07-24
38733,Damaged,2025-10-11
24890,Damaged,2025-10-12
58711,Late Delivery,2025-10-07
8802,Late Delivery,2025-05-27
38061,Wrong Item,2025-01-08
20259,Not Needed,2025-06-24
70526,Late Delivery,2025-06-23
20362,Wrong Item,2025-11-08
15936,Not Needed,2025-06-06
24585,Not Needed,2025-05-07
87225,Not Needed,2025-11-07
14992,Damaged,2025-08-04
91484,Wrong Item,2025-11-20
54077,Wrong Item,2025-12-11
27553,Damaged,2025-09-30
57554,Not Needed,2025-01-07
90240,Wrong Item,2025-05-14
53152,Not Needed,2025-03-28
61277,Not Needed,2025-05-28
83395,Wrong Item,2025-11-10
58409,Wrong Item,2025-09-28
11688,Not Needed,2025-12-19
31818,Late Delivery,2025-10-28
78886,Damaged,2025-09-29
18270,Late Delivery,2025-08-25
38937,Damaged,2025-06-03
25386,Not Needed,2025-07-15
77718,Damaged,2025-01-28
13328,Wrong Item,2025-04-15
55875,Wrong Item,2025-07-29
33339,Not Needed,2025-08-26
4878,Wrong Item,2025-04-12
22705,Late Delivery,2025-12-25
92568,Not Needed,2025-11-11
78674,Damaged,2025-12-14
270,Wrong Item,2025-04-04
37390,Late Delivery,2025-02-19
32815,Damaged,2025-01-20
99612,Wrong Item,2025-06-13
1334,Wrong Item,2025-03-29
25323,Late Delivery,2025-03-16
54069,Wrong Item,2025-11-20
78487,Wrong Item,2025-07-11
10282,Wrong Item,2025-03-27
43904,Late Delivery,2025-03-31
95666,Late Delivery,2025-10-28
59118,Not Needed,2025-11-22
70767,Wrong Item,2025-08-25
36520,Wrong Item,2025-12-10
97075,Damaged,2025-12-29
51877,Wrong Item,2025-07-03
57390,Late Delivery,2025-03-26
45005,Wrong Item,2025-06-11
8447,Late Delivery,2025-11-06
71902,Late Delivery,2025-04-07
69063,Not Needed,2025-03-29
418,Late Delivery,2025-10-01
90613,Not Needed,2025-08-22
79119,Not Needed,2025-12-04
41619,Late Delivery,2025-12-10
29282,Late Delivery,2025-09-06
75467,Wrong Item,2025-04-01
86885,Not Needed,2025-12-29
73923,Damaged,2025-07-31
54506,Not Needed,2025-11-15
24529,Wrong Item,2025-10-04
22452,Wrong Item,2025-05-14
10825,Late Delivery,2025-04-07
11749,Wrong Item,2025-11-19
61754,Damaged,2025-12-25
76958,Not Needed,2025-09-17
49296,Damaged,2025-03-14
77969,Not Needed,2025-10-23
50720,Not Needed,2025-09-22
73217,Late Delivery,2025-01-14
85354,Damaged,2025-03-09
25479,Not Needed,2025-03-04
13984,Damaged,2025-07-23
635,Damaged,2025-11-16
77714,Damaged,2025-06-04
88657,Not Needed,2025-01-28
60936,Late Delivery,2025-06-04
2875,Not Needed,2025-12-19
77918,Late Delivery,2025-06-06
49497,Wrong Item,2025-04-24
64554,Wrong Item,2025-04-03
75355,Not Needed,2025-03-15
35354,Not Needed,2025-08-28
80625,Late Delivery,2025-08-14
90163,Wrong Item,2025-04-13
10976,Late Delivery,2025-06-18
53501,Not Needed,2025-10-07
31915,Not Needed,2025-12-24
31720,Not Needed,2025-04-23
27136,Damaged,2025-06-12
8122,Wrong Item,2025-05-15
29265,Damaged,2025-05-27
58950,Wrong Item,2025-03-06
45698,Not Needed,2025-08-15
54683,Late Delivery,2025-08-06
98066,Not Needed,2025-04-23
56299,Damaged,2025-07-10
42970,Late Delivery,2025-11-10
90820,Wrong Item,2025-10-19
37787,Late Delivery,2025-10-26
76469,Damaged,2025-02-08
88483,Not Needed,2025-08-24
7235,Damaged,2025-12-28
41477,Damaged,2025-07-13
45422,Late Delivery,2025-02-23
36636,Not Needed,2025-06-13
95144,Not Needed,2025-08-30
7436,Not Needed,2025-07-19
36092,Late Delivery,2025-03-07
10866,Damaged,2025-03-17
